央视频道,#genre#
CETV2,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226718/1.m3u8$rrs01
CETV3HD,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226722/1.m3u8$rrs01
CETV4HD,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226724/1.m3u8$rrs01
移动卫视V4,#genre#
北京卫视,http://120.196.232.124:8088/PLTV/651/224/3221227610/1.m3u8?HlsProfileId=
东方卫视,http://120.196.232.124:8088/PLTV/651/224/3221227575/1.m3u8?HlsProfileId=
天津卫视,http://120.196.232.124:8088/PLTV/651/224/3221227632/1.m3u8?HlsProfileId=
重庆卫视,http://120.196.232.124:8088/PLTV/651/224/3221227642/1.m3u8?HlsProfileId=
黑龙江卫视,http://120.196.232.124:8088/PLTV/651/224/3221227609/1.m3u8?HlsProfileId=
吉林卫视,http://120.196.232.124:8088/PLTV/651/224/3221227618/1.m3u8?HlsProfileId=
辽宁卫视,http://120.196.232.124:8088/PLTV/651/224/3221227617/1.m3u8?HlsProfileId=
内蒙古卫视,http://120.196.232.124:8088/PLTV/651/224/3221227587/1.m3u8?HlsProfileId=
宁夏卫视,http://120.196.232.124:8088/PLTV/651/224/3221227624/1.m3u8?HlsProfileId=
甘肃卫视,http://120.196.232.124:8088/PLTV/651/224/3221227612/1.m3u8?HlsProfileId=
青海卫视,http://120.196.232.124:8088/PLTV/651/224/3221227626/1.m3u8?HlsProfileId=
陕西卫视,http://120.196.232.124:8088/PLTV/651/224/3221227625/1.m3u8?HlsProfileId=
河北卫视,http://120.196.232.124:8088/PLTV/651/224/3221227551/1.m3u8?HlsProfileId=
山西卫视,http://120.196.232.124:8088/PLTV/651/224/3221227630/1.m3u8?HlsProfileId=
山东卫视,http://120.196.232.124:8088/PLTV/651/224/3221227628/1.m3u8?HlsProfileId=
安徽卫视,http://120.196.232.124:8088/PLTV/651/224/3221227572/1.m3u8?HlsProfileId=
安徽卫视,http://120.196.232.124:8088/PLTV/651/224/3221227539/index.m3u8?HlsProfileId=
河南卫视,http://120.196.232.124:8088/PLTV/651/224/3221227586/1.m3u8?HlsProfileId=
湖北卫视,http://120.196.232.124:8088/PLTV/651/224/3221227579/1.m3u8?HlsProfileId=
湖南卫视,http://120.196.232.124:8088/PLTV/651/224/3221227616/1.m3u8?HlsProfileId=
江西卫视,http://120.196.232.124:8088/PLTV/651/224/3221227581/1.m3u8?HlsProfileId=
江苏卫视,http://120.196.232.124:8088/PLTV/651/224/3221227613/1.m3u8?HlsProfileId=
浙江卫视,http://120.196.232.124:8088/PLTV/651/224/3221227638/1.m3u8?HlsProfileId=
东南卫视,http://120.196.232.124:8088/PLTV/651/224/3221227576/1.m3u8?HlsProfileId=
厦门卫视,http://120.196.232.124:8088/PLTV/651/224/3221227621/1.m3u8?HlsProfileId=
广东卫视,http://120.196.232.124:8088/PLTV/651/224/3221228080/1.m3u8?HlsProfileId=
深圳卫视,http://120.196.232.124:8088/PLTV/651/224/3221227595/1.m3u8?HlsProfileId=
广西卫视,http://120.196.232.124:8088/PLTV/651/224/3221227614/1.m3u8?HlsProfileId=
云南卫视,http://120.196.232.124:8088/PLTV/651/224/3221227641/1.m3u8?HlsProfileId=
贵州卫视,http://120.196.232.124:8088/PLTV/651/224/3221227547/1.m3u8?HlsProfileId=
四川卫视,http://120.196.232.124:8088/PLTV/651/224/3221227592/1.m3u8?HlsProfileId=
新疆卫视,http://120.196.232.124:8088/PLTV/651/224/3221227629/1.m3u8?HlsProfileId=
兵团卫视,http://120.196.232.124:8088/PLTV/651/224/3221227605/1.m3u8?HlsProfileId=
西藏卫视,http://120.196.232.124:8088/PLTV/651/224/3221227634/1.m3u8?HlsProfileId=
海南卫视,http://120.196.232.124:8088/PLTV/651/224/3221227582/1.m3u8?HlsProfileId=
咪咕体育2,http://120.196.232.124:8088/PLTV/651/224/3221227881/1.m3u8?HlsProfileId=
咪咕体育3,http://120.196.232.124:8088/PLTV/651/224/3221227936/1.m3u8?HlsProfileId=
咪咕+体育赛事2,http://120.196.232.124:8088/PLTV/651/224/3221227905/1.m3u8?HlsProfileId=

广东卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221227161/1.m3u8$rrs01
安徽卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226655/1.m3u8$rrs01
安徽卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226664/1.m3u8$rrs01
北京卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226719/1.m3u8$rrs01
四川卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226659/1.m3u8$rrs01
甘肃卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226662/1.m3u8$rrs01
河北卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226665/1.m3u8$rrs01
河南卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226668/1.m3u8$rrs01
东南卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226670/1.m3u8$rrs01
吉林卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226671/1.m3u8$rrs01
贵州卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226672/1.m3u8$rrs01
重庆卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226680/1.m3u8$rrs01
海南卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226679/1.m3u8$rrs01
广西卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226681/1.m3u8$rrs01
江西卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226682/1.m3u8$rrs01
江西卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226726/1.m3u8$rrs01
河北卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226684/1.m3u8$rrs01
天津卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226686/1.m3u8$rrs01
内蒙古卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226685/1.m3u8$rrs01
河南卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226687/1.m3u8$rrs01
深圳卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226688/1.m3u8$rrs01
东方卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226734/1.m3u8$rrs01
浙江卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226690/1.m3u8$rrs01
江苏卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226692/1.m3u8$rrs01
宁夏卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226691/1.m3u8$rrs01
辽宁卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226689/1.m3u8$rrs01
山东卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226693/1.m3u8$rrs01
厦门卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226695/1.m3u8$rrs01
青海卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226696/1.m3u8$rrs01
四川卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226697/1.m3u8$rrs01
湖南卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226698/1.m3u8$rrs01
湖北卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226713/1.m3u8$rrs01
新疆卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226700/1.m3u8$rrs01
兵团卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226661/1.m3u8$rrs01
山西卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226704/1.m3u8$rrs01
云南卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226709/1.m3u8$rrs01
西藏卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226710/1.m3u8$rrs01
陕西卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226707/1.m3u8$rrs01
黑龙江卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226716/1.m3u8$rrs01

山东教育卫视,http://rrs03.hw.gmcc.net:8088/PLTV/81/224/3221226701/1.m3u8$rrs01
金鹰纪实,http://rrs03.hw.gmcc.net:8088/PLTV/81/224/3221226667/1.m3u8$rrs01
北京纪实科教,http://rrs03.hw.gmcc.net:8088/PLTV/81/224/3221226656/1.m3u8$rrs01
北京纪实科教,http://rrs03.hw.gmcc.net:8088/PLTV/81/224/3221226658/1.m3u8$rrs01
咪咕视频,http://rrs03.hw.gmcc.net:8088/PLTV/81/224/3221226776/1.m3u8$rrs01
咪咕4K-1,http://rrs03.hw.gmcc.net:8088/PLTV/81/224/3221226938/1.m3u8$rrs01
咪咕4K-1,http://rrs03.hw.gmcc.net:8088/PLTV/81/224/3221226989/1.m3u8$rrs01
咪咕4K-2,http://rrs03.hw.gmcc.net:8088/PLTV/81/224/3221226991/1.m3u8$rrs01

移动咪咕V4,#genre#
咪咕视频1_8M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226909/1.m3u8
咪咕视频2_8M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226912/1.m3u8
咪咕视频3_8M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226918/1.m3u8
咪咕视频4_8M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226929/1.m3u8
咪咕视频5_8M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226930/1.m3u8
咪咕视频6_8M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226933/1.m3u8
咪咕视频7_8M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226935/1.m3u8
咪咕视频8_8M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226948/1.m3u8
咪咕视频9_8M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226951/1.m3u8
咪咕视频10_8M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226954/1.m3u8
咪咕视频11_8M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226966/1.m3u8
咪咕视频12_8M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226969/1.m3u8
咪咕视频13_8M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226982/1.m3u8
咪咕视频14_8M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226985/1.m3u8
咪咕视频15_8M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226988/1.m3u8
咪咕视频16_8M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226992/1.m3u8
咪咕视频17_8M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226994/1.m3u8
咪咕视频18_8M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226995/1.m3u8
咪咕视频19_8M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221227024/1.m3u8
咪咕视频20_8M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221227027/1.m3u8
咪咕视频21_8M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221227030/1.m3u8
咪咕视频22_8M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221227036/1.m3u8
咪咕视频23_8M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226952/1.m3u8
咪咕视频24_8M1080,http://120.196.232.124:8088/PLTV/13/224/3221227836/1.m3u8
咪咕视频25_8M1080,http://120.196.232.124:8088/PLTV/13/224/3221227879/1.m3u8
咪咕视频26_8M1080,http://120.196.232.124:8088/PLTV/13/224/3221227883/1.m3u8
咪咕视频27_8M1080,http://120.196.232.124:8088/PLTV/13/224/3221227887/1.m3u8
咪咕视频28_8M1080,http://120.196.232.124:8088/PLTV/13/224/3221227941/1.m3u8
咪咕视频29_8M1080,http://120.196.232.124:8088/PLTV/13/224/3221227942/1.m3u8
咪咕视频30_8M1080,http://120.196.232.124:8088/PLTV/13/224/3221227946/1.m3u8
咪咕视频31_8M1080,http://120.196.232.124:8088/PLTV/13/224/3221227948/1.m3u8
咪咕视频32_8M1080,http://120.196.232.124:8088/PLTV/13/224/3221227949/1.m3u8
咪咕视频33_8M1080,http://120.196.232.124:8088/PLTV/13/224/3221227950/1.m3u8
咪咕视频34_8M1080,http://120.196.232.124:8088/PLTV/13/224/3221227958/1.m3u8
咪咕视频35_5M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226855/1.m3u8
咪咕视频36_5M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226860/1.m3u8
咪咕视频37_5M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226915/1.m3u8
咪咕视频38_5M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226921/1.m3u8
咪咕视频39_5M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226924/1.m3u8
咪咕视频40_5M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226926/1.m3u8
咪咕视频41_5M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226927/1.m3u8
咪咕视频42_5M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226932/1.m3u8
咪咕视频43_5M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226936/1.m3u8
咪咕视频44_5M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226941/1.m3u8
咪咕视频45_5M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226944/1.m3u8
咪咕视频46_5M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226947/1.m3u8
咪咕视频47_5M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226950/1.m3u8
咪咕视频48_5M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226953/1.m3u8
咪咕视频49_5M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226956/1.m3u8
咪咕视频50_5M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226997/1.m3u8
咪咕视频51_5M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221227000/1.m3u8
咪咕视频52_5M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221227003/1.m3u8
咪咕视频53_5M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221227006/1.m3u8
咪咕视频54_5M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221227009/1.m3u8
咪咕视频55_5M1080,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221227012/1.m3u8
咪咕视频56_5M1080,http://120.196.232.124:8088/PLTV/13/224/3221227891/1.m3u8
咪咕视频57_5M1080,http://120.196.232.124:8088/PLTV/13/224/3221227954/1.m3u8
咪咕视频58_5M1080,http://120.196.232.124:8088/PLTV/13/224/3221227956/1.m3u8
咪咕视频59_5M1080,http://120.196.232.124:8088/PLTV/13/224/3221227960/1.m3u8
测试,#genre#
广州综合频道,https://tencentplaybusiness.gztv.com/live/zonghes.m3u8
广州新闻频道,https://tencentplaybusiness.gztv.com/live/xinwen.m3u8
广州南国都市,https://tencentplaybusiness.gztv.com/live/nanguodushi.m3u8
广东新闻,http://45.192.97.170:8880/play/892.m3u8
广东民生,http://45.192.97.170:8880/play/841.m3u8
广东影视,http://45.192.97.170:8880/play/849.m3u8
广东体育,https://2.fast.hidns.vip/163189/gdty#http://45.192.97.170:8880/play/846.m3u8 
广东珠江,https://gx.484947.xyz/PLTV/77777777/224/3221225717/index.m3u8?servicetype=1&&IASHttpSessionId=RR778520250111113355399717&ispcode=1108#https://2.fast.hidns.vip/163189/gdzj#http://45.192.97.170:8880/play/843.m3u8 
大湾区卫视,https://gx.484947.xyz/PLTV/77777777/224/3221225748/index.m3u8?servicetype=1&&IASHttpSessionId=RR778520250111113355399717&ispcode=1108#http://45.192.97.170:8880/play/848.m3u8
五星体育,https://cdn15.163189.xyz/163189/wxty
Now新闻,https://fast.hidns.vip/163189/now
翡翠台4K,,https://cdn.qd.je/163189/fct4k
翡翠台,https://cdn6.cc.cd/163189/fct
鳳凰中文,https://cdn6.cc.cd/163189/fhzw
鳳凰資訊,https://cdn6.cc.cd/163189/fhzx
鳳凰HK,https://cdn6.cc.cd/163189/fhhk
明珠台,https://cdn6.cc.cd/163189/mzt
香港卫视,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8
TVB娱乐新闻台,http://cdn6.cc.cd/163189/ylxw
华丽翡翠台,http://cdn6.cc.cd/163189/hlfct#https://cdn3.indevs.in/stream/live/hlt/
千禧经典台,http://o11.163189.xyz/stream/live/tvbc/
美亚电影台,http://o11.163189.xyz/stream/live/tvbc/
美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
天映频道,https://10.fast.hidns.vip/163189/typd/
天映经典,https://10.fast.hidns.vip/163189/ccm/
八度空间,http://cdn6.cc.cd/163189/8tv
CHU,http://cdn6.cc.cd/163189/chu
CH5,http://cdn6.cc.cd/163189/ch5
CH8,http://cdn6.cc.cd/163189/ch8
Astro AOD,http://cdn3.indevs.in/stream/live/aod/
Astr AeC,http://cdn3.indevs.in/stream/live/aec/
Astro 爱奇艺,https://cdn3.indevs.in/stream/live/iqiyi/
Astro 欢喜台,http://cdn3.indevs.in/stream/live/hxt/
Astro QJ,http://cdn3.indevs.in/stream/live/qj/
TVB Plus备,https://vdm6-hw.nbgdsygs.com/live/h6-2.flv#https://smt.1678520.xyz/163189/tvbp
TVB1,http://cdn6.cc.cd/163189/tvb1
TVBJ1,http://cdn6.cc.cd/163189/j1
ViuTV,https://10.fast.hidns.vip/163189/viu/
ViuTVsix,https://10.fast.hidns.vip/163189/viu6/
HOY77,https://cdn6.cc.cd/163189/hoy
HOY资讯台,https://fast.hidns.vip/163189/hoy78
HOY国际财经台,https://cdn11.163189.xyz/163189/hoy76
翡翠剧集台,http://cdn6.cc.cd/163189/tvbd
无线新闻台,https://cdn6.cc.cd/163189/wxxw
TVB星河,https://cdn6.cc.cd/163189/tvbxh
无线功夫,https://cdn6.cc.cd/163189/yzwx
澳视澳门,http://cdn6.cc.cd/163189/asam
澳视卫星,http://cdn6.cc.cd/163189/as#
澳门体育,http://cdn6.cc.cd/163189/amty
澳门综艺,http://cdn6.cc.cd/163189/amzy
澳门莲花,http://cdn6.cc.cd/163189/amlh
RTHK31,https://fast.hidns.vip/163189/rthk31
RTHK32,https://fast.hidns.vip/163189/rthk32
龙华偶像,http://8.fast.hidns.vip/163189/lhox
龙华日韩,http://8.fast.hidns.vip/163189/lhrh
龙华戏剧,https://8.fast.hidns.vip/163189/lhxj
龙华经典,http://8.fast.hidns.vip/163189/lhjd
龙华电影,http://8.fast.hidns.vip/163189/lhdy
龙华卡通,http://8.fast.hidns.vip/163189/lhkt
香港卫视,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8
环球电视,http://utv1.hqtvzb.com:9999/hls/world.m3u8
亚洲卫视,https://fenghuang.tv12.xyz/173.m3u8
重温经典,http://8.138.7.223/tv/cwjd.php
欧洲卫视,http://oh.eztv.vip/live/eztv1.m3u8
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
红牛REDBULL TV,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_3360.m3u8
民视影剧台,https://cdn12.178.indevs.in/163189/msyj
公视戏剧,https://cdn12.178.indevs.in/163189/gsxj
采昌影剧台,https://cdn12.178.indevs.in/163189/ccyj
靖天映画,https://cdn12.178.indevs.in/163189/jtyh
靖天戏剧台,https://cdn12.178.indevs.in/163189/jtxj
靖天电影台,https://cdn12.178.indevs.in/163189/jtdy
靖洋戏剧台,https://cdn12.178.indevs.in/163189/jyxj
影迷数位电影台,https://cdn12.178.indevs.in/163189/ymswdyt
amc电影台,https://cdn12.178.indevs.in/163189/amc
CinemaWorld,https://cdn12.178.indevs.in/163189/cinemaworld
My Cinema Europe,https://cdn12.178.indevs.in/163189/mce
经典电影台,https://cdn12.178.indevs.in/163189/jddyt
CMusic,https://cdn12.178.indevs.in/163189/cmusicDreamWorks
梦工厂动画,https://cdn12.178.indevs.in/163189/dreamworks
精选动漫台,https://cdn12.178.indevs.in/163189/jxdmt
金光布袋戏,https://cdn12.178.indevs.in/163189/jgbdx
纬来电影台,https://smt.1678520.xyz/163189/wldy
纬来戏剧台,https://smt.1678520.xyz/163189/wlxj
纬来体育台,https://smt.1678520.xyz/163189/wlty
龙祥时代,https://smt.1678520.xyz/163189/lxsd
东森电影,https://smt.1678520.xyz/163189/dsdy
东森戏剧,https://smt.1678520.xyz/163189/dsxj
东森洋片,https://smt.1678520.xyz/163189/dsyp
TVBS新闻,http://jnzq.ohoyee.com:9080/live/xingjiaoge-tvbsxw.m3u8
寰宇新闻,http://jnzq.ohoyee.com:9080/live/xiangjiaoge-hyxw.m3u8
rrs03-央视频道,#genre#
CCTV-1HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226635/1.m3u8
CCTV-1HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226638/1.m3u8
CCTV-1HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226736/1.m3u8
CCTV-1HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226737/1.m3u8
CCTV-2HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226739/1.m3u8
CCTV-3HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226720/1.m3u8
CCTV-4HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226725/1.m3u8
CCTV-5HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226731/1.m3u8
CCTV-5+HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226711/1.m3u8
CCTV-6HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226699/1.m3u8
CCTV-7HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226721/1.m3u8
CCTV-8HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226715/1.m3u8
CCTV-9HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226651/1.m3u8
CCTV-9HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226657/1.m3u8
CCTV-10HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226708/1.m3u8
CCTV-11HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226714/1.m3u8
CCTV-12HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226723/1.m3u8
CCTV-12HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226748/1.m3u8
CCTV-13HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226717/1.m3u8
CCTV-14HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226645/1.m3u8
CCTV-14HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226663/1.m3u8
CCTV-15,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226648/1.m3u8
CCTV-16HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226825/1.m3u8
CCTV-17HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226727/1.m3u8
CCTV-17HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226660/1.m3u8
CGTN,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226666/1.m3u8
中国教育1,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226712/1.m3u8
中国教育1HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226673/1.m3u8
中国教育2,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226718/1.m3u8
中国教育3,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226722/1.m3u8
中国教育4,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226724/1.m3u8
rrs03-卫视频道,#genre#
北京卫视HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226719/1.m3u8
东方卫视HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226734/1.m3u8
天津卫视HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226686/1.m3u8
重庆卫视HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226680/1.m3u8
黑龙江卫视HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226716/1.m3u8
吉林卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226671/1.m3u8
辽宁卫视HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226689/1.m3u8
内蒙古卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226685/1.m3u8
宁夏卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226691/1.m3u8
甘肃卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226662/1.m3u8
青海卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226696/1.m3u8
陕西卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226707/1.m3u8
河北卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226665/1.m3u8
河北卫视HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226684/1.m3u8
山西卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226704/1.m3u8
山东卫视HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226693/1.m3u8
安徽卫视HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226655/1.m3u8
安设卫视HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226664/1.m3u8
河南卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226687/1.m3u8
河南卫视HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226668/1.m3u8
湖北卫视HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226713/1.m3u8
湖南卫视HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226698/1.m3u8
江西卫视HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226682/1.m3u8
江西卫视HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226726/1.m3u8
江苏卫视HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226692/1.m3u8
浙江卫视HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226690/1.m3u8
东南卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226675/1.m3u8
东南卫视HD,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226670/1.m3u8
